"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cstb",1.21558673425565e-182,1.3825054992286,0.986,0.902,2.03525686916423e-178
"Txn1",4.88256521290631e-175,1.313381324622,0.981,0.883,8.17487893596904e-171
"Tmem176b",9.69713489886961e-157,-1.93380448240619,0.356,0.834,1.62359129611774e-152
"Pkm",3.08501556370909e-155,1.18735149676516,0.956,0.853,5.16524155831813e-151
"Cst3",9.32330161769415e-149,-1.22124005131937,0.986,0.998,1.56100038985053e-144
"Lgals3",2.4964982453378e-141,1.72389408816673,0.983,0.877,4.17988701216907e-137
"Selenop",1.91249165082335e-138,-1.77673435513747,0.738,0.953,3.20208477097354e-134
"Tmem176a",1.05244329826372e-133,-1.79191504732523,0.321,0.781,1.76210581428294e-129
"Rgs10",1.41175359001694e-131,-1.06404315695976,0.694,0.927,2.36369903576537e-127
"Acod1",1.4681018427678e-126,1.40636292724081,0.584,0.14,2.45804291534613e-122
"Msr1",1.48369930246747e-124,1.34141607945877,0.831,0.506,2.48415774212128e-120
"Rps4x",1.01524656377497e-121,-0.735873543157639,0.975,0.994,1.69982732172843e-117
"Rpl21",5.85538102337102e-121,-0.799219927589301,0.945,0.985,9.8036644474301e-117
"S100a6",1.04331192809442e-118,1.81832732079778,0.909,0.668,1.74681716120849e-114
"Rpl18a",2.08868058960932e-114,-0.690275358611801,0.976,0.997,3.49707791118288e-110
"Psme2",8.93219141266957e-109,0.95656564474279,0.919,0.804,1.49551680822327e-104
"Pgk1",9.77753132700538e-109,1.12921091808192,0.856,0.565,1.63705207008051e-104
"Clec4d",1.13900829651892e-105,1.22075934722424,0.638,0.239,1.90704159086163e-101
"Rps11",4.10598349540999e-105,-0.664470608453823,0.974,0.995,6.87464816636494e-101
"Trf",4.43277744844825e-104,-1.50619194552574,0.342,0.729,7.4217992819369e-100
"Spp1",1.84762722811898e-103,3.68483433017843,0.703,0.349,3.09348226803961e-99
"Fau",4.60508817363756e-103,-0.592675175796753,0.994,1,7.71029912912136e-99
"Pdpn",1.15684430252694e-102,1.45281553461546,0.434,0.078,1.93690441572086e-98
"Nampt",3.19953545064398e-101,1.03446179642977,0.9,0.676,5.35698220501322e-97
"Cd81",1.04108788818279e-100,-1.89446073107074,0.181,0.603,1.74309345118444e-96
"Zbp1",1.77397792261721e-100,1.08490336937627,0.793,0.482,2.970171235838e-96
"C1qb",2.57790750855024e-100,-0.884592406758038,0.92,0.988,4.31619054156567e-96
"Pgam1",4.59971968606454e-100,0.948175033724057,0.883,0.688,7.70131067037785e-96
"Rpl32",2.56677186587899e-98,-0.667377128765811,0.977,0.992,4.29754613504119e-94
"Tspo",3.76637978494775e-98,0.848437418863812,0.961,0.92,6.30604967393802e-94
"Rpl39",1.16184871696888e-97,-0.589175964487431,0.976,0.995,1.94528330682099e-93
"Rps5",5.22290075575428e-97,-0.650663497207205,0.966,0.991,8.74470273535939e-93
"Cd74",4.43740250620581e-96,-1.31706117914552,0.991,0.992,7.42954301614039e-92
"Isg15",1.38260859644097e-95,1.59487018632143,0.801,0.5,2.31490157302111e-91
"H2-Eb1",4.93065488768952e-95,-1.52028905048264,0.911,0.961,8.25539547845857e-91
"AA467197",6.83380775817093e-95,1.81699815494885,0.659,0.282,1.14418443295056e-90
"Adam8",1.46152765972375e-94,1.15874544056907,0.661,0.289,2.44703576067548e-90
"Capg",2.46009813440692e-94,1.05137557882864,0.885,0.688,4.1189423064375e-90
"Serinc3",8.05905961547229e-94,-0.914930451788964,0.909,0.984,1.34932835141853e-89
"Il1rn",2.29827433711059e-93,1.30992612508785,0.864,0.557,3.84800072262425e-89
"Rps29",3.75288629827776e-93,-0.444439634529342,0.995,0.999,6.28345752920645e-89
"Itm2b",8.04885082746543e-93,-0.713572103305951,0.992,1,1.34761909404254e-88
"Rps27",1.14412078587335e-91,-0.654892630473906,0.962,0.984,1.91560143178776e-87
"Tapbp",3.66458706544715e-91,0.772776215276267,0.96,0.887,6.13561812367817e-87
"Rps24",1.06763147745314e-89,-0.479909014932852,0.997,0.999,1.7875353826998e-85
"Sod2",8.49453902958963e-89,1.14030901167383,0.825,0.605,1.42224066972419e-84
"Ly6c2",1.10584768392207e-88,1.78724294524464,0.695,0.343,1.85152077719072e-84
"Arg1",1.20795572849477e-88,2.55712840446161,0.456,0.118,2.02248027621879e-84
"Anxa4",5.29929373058143e-88,0.939575700676026,0.815,0.542,8.87260749311248e-84
"Rps18",7.650036281001e-88,-0.72833270877984,0.923,0.975,1.280845574528e-83
"H2-Aa",6.90087593187654e-87,-1.13593223765613,0.925,0.965,1.15541365727409e-82
"Rpl10",9.12846590810982e-87,-0.699906848079751,0.926,0.974,1.52837904699483e-82
"Mif",5.48120543299041e-86,1.01452022761179,0.878,0.7,9.17718225645584e-82
"Rplp1",6.2416234540808e-86,-0.434894387223158,0.997,0.999,1.04503501491675e-81
"Ifi205",3.19815794520679e-85,0.880061889204257,0.465,0.119,5.35467584765972e-81
"Rpl36",4.06844182636637e-85,-0.580515986267599,0.951,0.979,6.81179214988521e-81
"Cx3cr1",1.11837488382405e-84,-1.08499657029623,0.317,0.71,1.87249506798662e-80
"Anxa2",2.44294994438974e-84,1.38470852581764,0.835,0.618,4.09023109189174e-80
"Rps14",5.70924146281663e-84,-0.464752559891343,0.993,0.999,9.55898298119388e-80
"F10",6.06752286933175e-84,1.09107272849804,0.315,0.035,1.01588535401221e-79
"Rpl13",7.63284795979297e-84,-0.550785711045374,0.991,0.998,1.27796773390814e-79
"Apoe",1.02864476475402e-83,-1.32321051227105,0.99,0.989,1.72225992962765e-79
"Hif1a",2.25264439997292e-83,0.972682622157572,0.87,0.614,3.77160251887465e-79
"Rpl26",3.89987323491435e-83,-0.533544220734791,0.974,0.993,6.5295577572171e-79
"Ly6a",4.45397154269383e-83,1.15441841272841,0.901,0.66,7.45728455393227e-79
"Rpl10a",7.17365153831816e-83,-0.648537496455711,0.948,0.985,1.20108447706061e-78
"Rpl27a",1.63500508032774e-82,-0.49724465270751,0.993,0.997,2.73748900599273e-78
"Cox7a2l",4.49748665317505e-82,-0.750640039275895,0.7,0.905,7.53014190341099e-78
"Ighm",5.26412628126237e-82,-0.870788750345328,0.156,0.554,8.81372663271759e-78
"B2m",1.05434239773365e-81,0.518333313676081,1,1,1.76528547652546e-77
"Calm1",1.84456336813075e-80,0.589363699646419,0.998,0.99,3.08835244726131e-76
"Rpl9",6.30711110318176e-79,-0.564339925846663,0.945,0.99,1.05599961200572e-74
"Pnp",1.0376257232331e-78,0.847768879541015,0.893,0.748,1.73729674840918e-74
"Fcgrt",1.29328133413731e-78,-0.921469605889792,0.19,0.569,2.1653409377461e-74
"Fn1",1.65899077728577e-78,2.250872058776,0.531,0.2,2.77764825840956e-74
"Rpl12",6.31578409196586e-78,-0.574044456111964,0.949,0.988,1.05745173051784e-73
"H2-Ab1",7.68575593596574e-77,-1.11113925820391,0.945,0.977,1.28682611635874e-72
"Samhd1",7.33052039942715e-76,0.783830352116886,0.949,0.86,1.22734903047609e-71
"Rpl23",1.64327267183766e-74,-0.461718369053108,0.991,0.998,2.7513314344578e-70
"C1qc",1.82518548665894e-74,-0.720411473996406,0.894,0.981,3.05590806031306e-70
"Aldoa",2.67112008377884e-74,0.834417157544959,0.911,0.831,4.47225635627091e-70
"Rpl17",4.91152261601975e-73,-0.492658188622533,0.982,0.991,8.22336231600187e-69
"Rpl28",2.89122177867286e-72,-0.543282800869402,0.975,0.99,4.84077262403196e-68
"Rsad2",5.37247831121296e-72,1.37187746590175,0.544,0.211,8.99514043646385e-68
"Ctsz",1.43615212445704e-71,0.526210676891467,0.994,0.991,2.40454950197843e-67
"Tmsb10",2.26555288384796e-71,0.919208639540853,0.946,0.857,3.79321519342664e-67
"Ifngr1",5.31338082522028e-71,-0.706505316567945,0.681,0.883,8.89619351566631e-67
"Sem1",2.12485871387541e-70,0.506872272863218,0.985,0.967,3.5576509446416e-66
"Psmb4",3.63054186978114e-70,0.670235664070724,0.907,0.811,6.07861625257456e-66
"Rps7",1.18238110016873e-69,-0.523578021412206,0.969,0.993,1.9796606760125e-65
"Tm6sf1",2.0648043213881e-69,-0.728433800669701,0.73,0.901,3.4571018753001e-65
"Ly86",3.21549753255142e-69,-0.621206392610464,0.838,0.97,5.38370751875084e-65
"Mmp14",5.02899772548078e-69,0.765411859714435,0.874,0.639,8.42005089177247e-65
"Prdx1",5.12027960657645e-69,0.841876430855029,0.983,0.962,8.57288414529095e-65
"Gbp2",1.44594006058913e-68,1.19550959037554,0.74,0.455,2.42093744344438e-64
"Rps20",2.85827757891748e-68,-0.503468320156897,0.991,0.997,4.78561415038154e-64
"Prdx5",3.66553409371426e-68,0.968362667741996,0.931,0.916,6.13720373310578e-64
"Ctsb",6.73681218205709e-68,0.758736627944612,1,0.999,1.12794446364182e-63
"Bst1",1.21649416335704e-67,0.832730587098829,0.622,0.314,2.03677617770869e-63
"Csf1r",2.55068066559229e-67,-0.676714637088578,0.89,0.969,4.27060463840118e-63
"Pltp",2.90951478996508e-67,-0.893460055945678,0.63,0.877,4.87140061283853e-63
"Rps3",3.7434147595092e-67,-0.527961930126699,0.957,0.987,6.26759933184625e-63
"Rps21",4.16627796378951e-67,-0.414850012429282,0.992,0.998,6.97559919477278e-63
"Ass1",6.99999782069693e-67,0.827178209737708,0.624,0.301,1.17200963511929e-62
"Rpl37",9.91891975164825e-67,-0.451498107896168,0.983,0.995,1.66072473401847e-62
"S100a10",7.619972047943e-66,1.21960144892546,0.85,0.701,1.2758119199871e-61
"Rps9",1.01123278781975e-65,-0.469039086242757,0.997,0.999,1.6931070566466e-61
"Rbms1",1.1815539102368e-65,0.699979718180194,0.929,0.787,1.97827571190947e-61
"Il7r",1.92877866623794e-65,1.09032383871268,0.38,0.104,3.22935412088218e-61
"C1qa",1.37334185271812e-64,-0.676216185742361,0.925,0.983,2.29938626400595e-60
"Rgcc",2.23209668034866e-64,1.14311568418543,0.464,0.163,3.73719947190777e-60
"Anxa5",3.98111137433675e-64,0.615317078736516,0.987,0.962,6.66557477405203e-60
"Msrb1",4.03641286103067e-64,0.82253311260084,0.833,0.626,6.75816605322366e-60
"Clec4e",4.66816384817742e-64,1.09541097167974,0.47,0.17,7.81590673100345e-60
"Ldha",5.36009629739844e-64,0.717070470188803,0.88,0.779,8.97440923073422e-60
"Tpi1",1.26287739777599e-63,0.864024962911667,0.837,0.679,2.11443562709634e-59
"Sdcbp",8.72540648624998e-63,0.581558087488015,0.993,0.978,1.46089480799283e-58
"Plac8",1.25555187189422e-62,1.57542524027243,0.574,0.284,2.1021704991125e-58
"Anpep",2.80104149065563e-62,0.860262840425718,0.51,0.219,4.68978376780473e-58
"Ndufb1-ps",4.45766016726096e-62,0.656191076733049,0.911,0.686,7.46346041804502e-58
"Ifi204",4.68384623008231e-62,0.797264948420572,0.884,0.736,7.84216374302681e-58
"Chil3",5.82781271872152e-62,1.70392671200976,0.759,0.482,9.75750683495544e-58
"Rpl3",1.74158936953913e-61,-0.505320223320726,0.966,0.989,2.91594308141937e-57
"Cd83",2.60171677494059e-61,-1.35145815501122,0.634,0.857,4.35605439628302e-57
"Mmp19",2.67435398296926e-61,1.54247836386768,0.542,0.251,4.47767087368543e-57
"Rpl29",3.1773306552969e-61,-0.560204857640716,0.893,0.967,5.3198047161636e-57
"Fam129a",3.51087761844793e-61,-0.66256059291148,0.216,0.547,5.87826239656737e-57
"Mef2c",4.85059834264092e-61,-0.831772397768045,0.253,0.579,8.12135680508369e-57
"Ramp1",2.90313603684712e-60,-0.684585847407261,0.14,0.452,4.86072066649313e-56
"Rpl30",4.80392752558704e-60,-0.415527047986531,0.982,0.993,8.04321585609038e-56
"Tarm1",4.97353668810231e-60,0.419025065341871,0.252,0.033,8.3271924768897e-56
"Bst2",9.32844542715643e-60,0.686863914846224,0.941,0.911,1.5618616178688e-55
"Oas3",5.34234670335865e-59,0.612712473814029,0.478,0.183,8.94469108543338e-55
"Rnf213",5.64654868183467e-59,0.76274280223896,0.795,0.578,9.45401645799578e-55
"Hk3",8.45410567682379e-59,0.700489371852333,0.584,0.294,1.41547091347061e-54
"Igf2r",9.0310158880618e-59,0.622403138310171,0.469,0.172,1.51206299013819e-54
"Rpl11",9.55713980761394e-59,-0.448863807847169,0.975,0.995,1.6001519179888e-54
"Ccl7",1.5390575329323e-58,1.55157030893053,0.699,0.436,2.57684402738855e-54
"Hfe",2.13806258174528e-58,-0.605576807632266,0.218,0.532,3.57975818061612e-54
"Rps10",5.5985211102722e-58,-0.759814495321274,0.777,0.917,9.37360389492874e-54
"Ypel3",1.12253346240645e-57,-0.644574949768265,0.394,0.694,1.87945777610711e-53
"Slc7a8",1.58188161415061e-57,0.716120935230007,0.692,0.424,2.64854438657236e-53
"Rplp0",1.22188270385432e-56,-0.463203210529628,0.975,0.992,2.04579821106328e-52
"Pfdn5",1.44434752762136e-56,-0.512959492089339,0.874,0.955,2.41827106549644e-52
"Gda",1.50820085881565e-56,0.736716858274953,0.682,0.389,2.52518069791504e-52
"Rpl34",1.90247223478601e-56,-0.424472181750005,0.972,0.994,3.18530926270222e-52
"Ms4a4c",2.52480127112411e-56,0.955012574853168,0.788,0.576,4.2272747682431e-52
"Bmyc",2.74253248695539e-56,-0.553532170072343,0.103,0.399,4.5918221429094e-52
"Tgfbi",6.39100059189815e-56,0.725543647803768,0.974,0.978,1.07004522910151e-51
"Aprt",1.17932640559544e-55,0.684604698306679,0.885,0.771,1.97454620088844e-51
"Irf7",1.52751923400946e-55,0.762195963829378,0.768,0.525,2.55752545350203e-51
"Slc16a3",5.3831740796106e-55,0.735918391479008,0.544,0.265,9.01304836149203e-51
"Rps15a",8.09264355899806e-55,-0.426138630167327,0.972,0.992,1.35495131108305e-50
"Hsp90b1",1.11594170635568e-54,0.714860642049419,0.985,0.974,1.86842119895132e-50
"Rps16",1.27640303932316e-54,-0.365642693081532,0.993,0.995,2.13708160873876e-50
"App",2.27484376759753e-54,0.546602651084442,0.95,0.911,3.80877092008854e-50
"Flt1",1.3029155827498e-53,0.609324279106278,0.359,0.102,2.18147156019799e-49
"Ctsd",2.43315151002812e-53,0.613619884039432,0.99,0.931,4.07382557324008e-49
"Neurl3",3.29529244547246e-53,-0.697557227599769,0.71,0.874,5.51730814145454e-49
"Hpgd",1.2265901411959e-52,-1.10243446915369,0.031,0.284,2.0536798734043e-48
"Oasl2",1.47822534905943e-52,0.660131992205127,0.677,0.41,2.47499270193021e-48
"Psmb10",1.78026011784633e-52,0.630187066233115,0.869,0.79,2.98068951531012e-48
"Rpl36a",2.37311604453455e-52,-0.480917020287723,0.92,0.967,3.9733081933642e-48
"Ifitm3",2.43042968773751e-52,0.954992342165755,0.931,0.898,4.06926842617891e-48
"Oasl1",5.13056002561242e-52,0.654201297808229,0.385,0.127,8.59009665088288e-48
"Rpl7",9.2220747945357e-52,-0.357475120824271,0.983,0.993,1.54405198284911e-47
"Rnh1",1.26335125476779e-51,0.863805193811572,0.789,0.656,2.11522900585771e-47
"Zfhx3",1.75496896860531e-51,-0.60815519444334,0.395,0.685,2.93834454413586e-47
"Ntpcr",3.79332903246385e-51,-0.617673246317008,0.333,0.618,6.35117079905422e-47
"Ifi211",8.25577682692414e-51,0.6668905458358,0.637,0.378,1.38226471413191e-46
"Rpl35a",9.72851342810342e-51,-0.300944163028687,0.997,0.996,1.62884500326736e-46
"Tmsb4x",1.15957127522865e-50,-0.361025463466317,1,0.999,1.94147018611532e-46
"Eef1b2",1.5577091908617e-50,-0.455204603075889,0.931,0.973,2.60807249825975e-46
"Fth1",1.61787762595755e-50,0.52318046131586,1,1,2.70881250914072e-46
"Cd274",3.26518644117016e-50,0.700187975768354,0.595,0.316,5.4669016584512e-46
"Psme1",3.73112279355861e-50,0.55282912994489,0.927,0.907,6.24701889325518e-46
"Lgals1",3.86709071445653e-50,0.855200279984631,0.926,0.865,6.47466998321458e-46
"Nrp2",4.75541925978255e-50,0.65362264121108,0.638,0.353,7.96199846665393e-46
"Capza2",6.01723856690299e-50,0.448909586020809,0.974,0.959,1.00746625325657e-45
"Cycs",1.30178574536283e-49,0.613195832730367,0.785,0.63,2.17957987346099e-45
"Grn",3.43067475730313e-49,0.548929817985056,0.997,0.982,5.74397874615263e-45
"Rnf149",4.27433312604206e-49,0.59054247994619,0.97,0.853,7.15651595293222e-45
"mt-Atp6",5.36820934682369e-49,-0.527514051196837,0.999,0.999,8.98799290938691e-45
"Glrx",1.64261344753111e-48,0.722766313328125,0.728,0.526,2.75022769520134e-44
"Actr2",2.18307875369488e-48,0.500106414504076,0.964,0.933,3.65512875731134e-44
"Abca9",2.44917277657471e-48,-0.529295076542958,0.057,0.312,4.10064997981904e-44
"Trim30a",2.93328125150529e-48,0.684319028702093,0.774,0.592,4.91119279939531e-44
"Ifi47",3.65646397820753e-48,0.689147032380149,0.625,0.376,6.12201763871287e-44
"H2-DMb1",4.12127219981138e-48,-0.745079320155221,0.71,0.879,6.9002460441442e-44
"S100a4",4.84377852178089e-48,1.14499544480846,0.647,0.401,8.10993837901774e-44
"Tbcb",5.10071895948931e-48,0.576792199580319,0.812,0.676,8.54013375387294e-44
"Hnrnpa2b1",7.12715929106376e-48,0.461179240565724,0.979,0.938,1.1933002801028e-43
"Psma7",1.0012558001394e-47,0.554158434218092,0.904,0.868,1.67640258617339e-43
"Plec",1.41304866362387e-47,0.661824668579087,0.612,0.353,2.36586737750545e-43
"Hsp90aa1",2.21670015478307e-47,0.565345575987728,0.957,0.886,3.7114210691533e-43
"Rps23",2.29452842644962e-47,-0.323745252936949,0.998,0.995,3.8417289444046e-43
"Fcrls",2.42572834922425e-47,-1.13711932033286,0.06,0.307,4.06139697510617e-43
"Man2b1",3.39021053181466e-47,-0.590407051567301,0.755,0.911,5.67622949341728e-43
"Stat1",4.23608048094038e-47,0.665516293449369,0.903,0.731,7.09246954923848e-43
"Fos",5.40078642831499e-47,-1.31639650914067,0.962,0.987,9.04253671692779e-43
"Plin2",6.19913192357692e-47,0.708948196121163,0.921,0.809,1.03792065796448e-42
"Rps15",7.16141019782741e-47,-0.339569416828819,0.983,0.997,1.19903490942224e-42
"Rps13",7.18043005957839e-47,-0.36709541014929,0.984,0.994,1.20221940487521e-42
"Rab1a",1.05875996075232e-46,0.561921645807769,0.862,0.727,1.77268180228761e-42
"Sdc3",2.48208329607155e-46,0.587114092165541,0.913,0.832,4.15575206261259e-42
"Eef2",2.56166392437077e-46,-0.441739944399918,0.919,0.97,4.28899390857399e-42
"Gpnmb",2.72432575312298e-46,1.17412430283873,0.368,0.127,4.56133860845381e-42
"Atf3",7.95689315890251e-46,-1.38367714239234,0.639,0.815,1.33222262159505e-41
"Emp1",1.14279934232526e-45,0.845002552352465,0.555,0.301,1.91338893885518e-41
"Tgm2",1.47676195708907e-45,0.721085436390974,0.892,0.661,2.47254254475423e-41
"Nme1",1.79586522799105e-45,0.625952677449075,0.808,0.638,3.00681715122542e-41
"Mgl2",2.63769227829083e-45,-1.46152526370922,0.031,0.255,4.41628818154233e-41
"Il18bp",3.98148288547569e-45,0.672162966725439,0.715,0.456,6.66619679515194e-41
"Pdia6",4.03597257446806e-45,0.656336397110692,0.91,0.8,6.75742888143187e-41
"Ctsl",7.74869325884317e-45,1.1135650916555,0.919,0.874,1.29736371232811e-40
"Rps12",1.1124723725395e-44,-0.340648618880376,0.993,0.997,1.86261249334289e-40
"Rpl14",1.15071608971883e-44,-0.404734698552614,0.941,0.986,1.92664394901624e-40
"Vim",1.18207877810461e-44,0.614559775414544,0.998,0.976,1.97915449818055e-40
"Atp1a1",1.75881147673854e-44,0.514836667027933,0.901,0.783,2.94477805550333e-40
"Esd",1.96705728154418e-44,0.715031297023825,0.834,0.767,3.29344400648942e-40
"Rpn1",2.11113570794524e-44,0.667737932629196,0.796,0.617,3.53467451581272e-40
"Clec4a2",2.15709851964597e-44,-0.656053502293931,0.608,0.822,3.61163005144325e-40
"Bhlhe40",2.30981636598201e-44,0.647311776696553,0.518,0.248,3.86732554156367e-40
"Rps27a",3.04192136400783e-44,-0.359704486891665,0.986,0.999,5.09308893975831e-40
"Ccl2",3.2790017584822e-44,1.12378946156216,0.778,0.587,5.49003264422674e-40
"Itgb2",5.67067085698454e-44,0.572031777976433,0.887,0.804,9.49440421584922e-40
"Fabp5",5.72399506380354e-44,1.29850111195174,0.696,0.475,9.58368493532626e-40
"Mdm2",7.78095100947868e-44,0.673201741417607,0.745,0.538,1.30276462751702e-39
"Rps19",7.99756227810461e-44,-0.375621347219697,0.983,0.997,1.33903185222305e-39
"Lgmn",8.11617758094078e-44,0.672019299966151,0.991,0.995,1.35889161237692e-39
"Ell2",1.11672606589699e-43,0.631670467288272,0.849,0.623,1.86973445213133e-39
"Psmb6",1.39655740223906e-43,0.595896733070894,0.83,0.751,2.33825605856885e-39
"Atp5g3",1.91394384151244e-43,0.524043466308838,0.896,0.773,3.20451617384428e-39
"M6pr",2.44272381885024e-43,0.553698359480135,0.915,0.816,4.08985248990096e-39
"Hspa5",2.62166019529143e-43,0.640031530102082,0.986,0.959,4.38944566497644e-39
"Msn",5.29786188447227e-43,0.482547873268667,0.954,0.921,8.87021015317193e-39
"Shisa5",5.67574062947306e-43,0.498697487783061,0.89,0.813,9.50289253592675e-39
"Gna13",8.90245196210268e-43,0.562662220014044,0.9,0.794,1.49053753201485e-38
"Eif4g2",1.68640384454982e-42,0.497516706275531,0.948,0.877,2.82354595692977e-38
"Btg2",3.57088636110041e-42,-0.712322938947815,0.913,0.943,5.97873503439042e-38
"Bak1",5.50086260639955e-42,0.480816579915159,0.63,0.37,9.21009426189477e-38
"Atp6v1g1",7.03093383114399e-42,0.477600443901324,0.935,0.922,1.17718925134844e-37
"Pfn1",1.16231937967756e-41,0.340863570467033,0.991,0.989,1.94607133739413e-37
"Ywhaz",1.9553333513285e-41,0.505070778887487,0.958,0.875,3.2738146301293e-37
"Psmd2",1.9700473765677e-41,0.524025966835763,0.769,0.563,3.2984503225873e-37
"Ppa1",2.50039350154556e-41,0.447502142681861,0.458,0.208,4.18640883963773e-37
"Atp6v1c1",2.62172951516686e-41,0.604693572076569,0.71,0.499,4.38956172724387e-37
"Mrc1",3.82776881327239e-41,-0.86223390852111,0.397,0.652,6.40883332406196e-37
"Ppfia4",4.48538156995636e-41,-0.519581529704213,0.284,0.556,7.50987436257794e-37
"Iigp1",8.01113462759591e-41,0.743431588494446,0.601,0.34,1.34130427069838e-36
"Rpsa",9.64062700624938e-41,-0.367853274757064,0.987,0.997,1.61413017965633e-36
"Eef1a1",1.01091502402352e-40,-0.26206238887425,1,0.998,1.69257502472258e-36
"Iqgap1",1.20454868715008e-40,0.510217938445827,0.976,0.965,2.01677586689537e-36
"Slfn2",1.59771322916588e-40,0.55922046552042,0.91,0.798,2.67505125959244e-36
"Pld4",1.61697604770731e-40,-0.425891527058229,0.862,0.962,2.70730299667634e-36
"Ssh2",1.65815135801961e-40,-0.538840643110828,0.352,0.597,2.77624281873223e-36
"Fam129b",1.67524902264476e-40,0.50007367965611,0.437,0.196,2.80486943861412e-36
"H2-DMa",1.89827102323799e-40,-0.607567300817072,0.802,0.918,3.17827517420737e-36
"Sppl2a",1.99241130518713e-40,0.509643077798425,0.868,0.742,3.33589424827481e-36
"Fosb",2.13973468928481e-40,-0.667227372454928,0.925,0.968,3.58255779026956e-36
"Rpl15",2.18169549018601e-40,-0.40665152526522,0.951,0.974,3.65281275921844e-36
"H2afz",2.19211775812241e-40,-1.06109825527422,0.038,0.252,3.67026276242436e-36
"Lifr",2.21022451553289e-40,-0.493552373680612,0.1,0.34,3.70057890635671e-36
"Canx",3.08995043232262e-40,0.500901334121586,0.951,0.881,5.17350400883777e-36
"Ckb",3.90144504813091e-40,-0.517589267294983,0.595,0.822,6.53218944408558e-36
"Ywhae",4.17229148796759e-40,0.43868108753622,0.945,0.91,6.98566763830414e-36
"Atp5pb",4.62814387714456e-40,0.507928945874304,0.877,0.678,7.74890129350314e-36
"Rack1",5.71391859615867e-40,-0.324240764262096,0.985,0.995,9.56681390554845e-36
"Btg1",5.72654069647696e-40,0.57480872234279,0.993,0.967,9.58794708811138e-36
"Rab7",7.51267756561549e-40,0.532739144538852,0.877,0.799,1.257847604811e-35
"Atp6v1b2",8.26781999549565e-40,0.605109637155427,0.803,0.622,1.38428110184584e-35
"BC005537",9.99944376795043e-40,0.575331625039393,0.965,0.884,1.67420687006794e-35
"Psma4",1.6981929575644e-39,0.503055293348618,0.826,0.753,2.84328446885007e-35
"Rpl6",1.80944790169776e-39,-0.345735396563605,0.986,0.994,3.02955862181257e-35
"Ccr1",4.75477642650264e-39,0.793988887782042,0.612,0.384,7.96092217089338e-35
"Arpc5",6.24972714933375e-39,0.46451459880625,0.965,0.919,1.04639181661295e-34
